ID,MONTHS_BALANCE,STATUS,TARGET
5001827,-33,X,Good
5001827,-34,X,Good
5001827,-35,X,Good
5001827,-36,X,Good
5001827,-37,X,Good
5001827,-38,X,Good
5001827,-39,X,Good
5001827,-40,X,Good
5001827,-41,X,Good
5001827,-42,X,Good
5001827,-43,X,Good
5001827,-44,X,Good
5001827,-45,X,Good
5001827,-46,X,Good
5001827,-47,X,Good
5001827,-48,X,Good
5001827,-49,X,Good
5001827,-50,X,Good
5001827,-51,X,Good
5001827,-52,X,Good
5001827,-53,X,Good
5001828,0,0,Good
5001828,-1,0,Good
5001828,-2,0,Good
5001828,-3,0,Good
5001828,-4,0,Good
5001828,-5,0,Good
5001828,-6,0,Good
5001828,-7,0,Good
5001828,-8,0,Good
5001829,0,X,Good
5001829,-1,X,Good
5001829,-2,X,Good
5001829,-3,X,Good
5001829,-4,0,Good
5001829,-5,0,Good
5001829,-6,X,Good
5001829,-7,0,Good
5001829,-8,0,Good
5001829,-9,0,Good
5001829,-10,0,Good
5001829,-11,0,Good
5001829,-12,0,Good
5001829,-13,0,Good
5001829,-14,0,Good
5001829,-15,0,Good
5001829,-16,0,Good
5001829,-17,X,Good
5001829,-18,0,Good
5001829,-19,X,Good
5001829,-20,X,Good
5001829,-21,X,Good
5001829,-22,X,Good
5001829,-23,X,Good
5001829,-24,X,Good
5001829,-25,X,Good
5001829,-26,X,Good
5001829,-27,0,Good
5001830,0,C,Good
5001830,-1,C,Good
5001830,-2,C,Good
5001830,-3,C,Good
5001830,-4,C,Good
5001830,-5,C,Good
5001830,-6,C,Good
5001830,-7,C,Good
5001830,-8,C,Good
5001830,-9,0,Good
5001831,0,0,Good
5001831,-1,0,Good
5001831,-2,0,Good
5001831,-3,0,Good
5001831,-4,0,Good
5001831,-5,0,Good
5001831,-6,0,Good
5001831,-7,0,Good
5001831,-8,0,Good
5001831,-9,0,Good
5001831,-10,0,Good
5001831,-11,0,Good
5001831,-12,0,Good
5001831,-13,0,Good
5001831,-14,0,Good
5001831,-15,0,Good
5001831,-16,0,Good
5001831,-17,0,Good
5001831,-18,0,Good
5001831,-19,0,Good
5001831,-20,0,Good
5001831,-21,0,Good
5001831,-22,0,Good
5001832,0,C,Good
5001832,-1,C,Good
5001832,-2,C,Good
5001832,-3,C,Good
5001832,-4,C,Good
5001832,-5,C,Good
5001832,-6,C,Good
5001832,-7,C,Good
5001832,-8,C,Good
5001832,-9,C,Good
5001832,-10,C,Good
5001832,-11,C,Good
5001832,-12,C,Good
5001832,-13,C,Good
5001832,-14,C,Good
5001832,-15,C,Good
5001832,-16,C,Good
5001832,-17,C,Good
5001832,-18,C,Good
5001832,-19,C,Good
5001832,-20,C,Good
5001832,-21,C,Good
5001832,-22,C,Good
5001832,-23,0,Good
5001832,-24,0,Good
5001832,-25,0,Good
5001832,-26,0,Good
5001832,-27,0,Good
5001833,0,C,Good
5001833,-1,C,Good
5001833,-2,C,Good
5001833,-3,C,Good
5001833,-4,C,Good
5001833,-5,C,Good
5001833,-6,C,Good
5001833,-7,C,Good
5001833,-8,C,Good
5001833,-9,C,Good
5001833,-10,C,Good
5001833,-11,C,Good
5001833,-12,C,Good
5001833,-13,C,Good
5001833,-14,C,Good
5001833,-15,C,Good
5001833,-16,C,Good
5001833,-17,C,Good
5001833,-18,C,Good
5001833,-19,C,Good
5001833,-20,C,Good
5001833,-21,C,Good
5001833,-22,C,Good
5001833,-23,C,Good
5001833,-24,C,Good
5001833,-25,C,Good
5001833,-26,C,Good
5001833,-27,C,Good
5001833,-28,C,Good
5001833,-29,0,Good
5001833,-30,0,Good
5001833,-31,0,Good
5001833,-32,0,Good
5001836,0,1,Good
5001836,-1,1,Good
5001836,-2,0,Good
5001836,-3,0,Good
5001836,-4,0,Good
5001836,-5,0,Good
5001836,-6,0,Good
5001836,-7,0,Good
5001836,-8,0,Good
5001836,-9,X,Good
5001836,-10,X,Good
5001836,-11,0,Good
5001836,-12,0,Good
5001836,-13,X,Good
5001836,-14,0,Good
5001836,-15,X,Good
5001836,-16,0,Good
5001836,-17,X,Good
5001836,-18,0,Good
5001836,-19,0,Good
5001836,-20,X,Good
5001836,-21,0,Good
5001836,-22,0,Good
5001836,-23,0,Good
5001836,-24,X,Good
5001836,-25,X,Good
5001836,-26,X,Good
5001836,-27,0,Good
5001836,-28,X,Good
5001836,-29,0,Good
5001836,-30,0,Good
5001836,-31,0,Good
5001836,-32,0,Good
5001836,-33,0,Good
5001836,-34,X,Good
5001836,-35,0,Good
5001836,-36,0,Good
5001836,-37,X,Good
5001837,0,C,Good
5001837,-1,C,Good
5001837,-2,C,Good
5001837,-3,C,Good
5001837,-4,C,Good
5001837,-5,C,Good
5001837,-6,C,Good
5001837,-7,C,Good
5001837,-8,C,Good
5001837,-9,C,Good
5001837,-10,C,Good
5001837,-11,C,Good
5001837,-12,C,Good
5001837,-13,C,Good
5001837,-14,C,Good
5001837,-15,C,Good
5001837,-16,C,Good
5001837,-17,C,Good
5001837,-18,C,Good
5001837,-19,C,Good
5001837,-20,C,Good
5001837,-21,C,Good
5001837,-22,C,Good
5001837,-23,C,Good
5001837,-24,C,Good
5001837,-25,C,Good
5001837,-26,C,Good
5001837,-27,C,Good
5001837,-28,C,Good
5001837,-29,C,Good
5001837,-30,C,Good
5001837,-31,C,Good
5001837,-32,C,Good
5001837,-33,C,Good
5001837,-34,C,Good
5001837,-35,C,Good
5001837,-36,C,Good
5001837,-37,C,Good
5001837,-38,C,Good
5001837,-39,C,Good
5001837,-40,C,Good
5001837,-41,C,Good
5001837,-42,C,Good
5001837,-43,C,Good
5001837,-44,0,Good
5001837,-45,0,Good
5001837,-46,0,Good
5001837,-47,0,Good
5001837,-48,0,Good
5001837,-49,0,Good
5001837,-50,0,Good
5001837,-51,0,Good
5001837,-52,0,Good
5001837,-53,0,Good
5001837,-54,0,Good
5001837,-55,0,Good
5001837,-56,0,Good
5001837,-57,0,Good
5001838,0,0,Good
5001838,-1,0,Good
5001838,-2,0,Good
5001838,-3,0,Good
5001838,-4,0,Good
5001838,-5,0,Good
5001838,-6,0,Good
5001838,-7,0,Good
5001838,-8,0,Good
5001838,-9,0,Good
5001838,-10,0,Good
5001838,-11,0,Good
5001838,-12,0,Good
5001838,-13,0,Good
5001838,-14,0,Good
5001838,-15,0,Good
5001838,-16,0,Good
5001838,-17,0,Good
5001838,-18,0,Good
5001838,-19,0,Good
5001838,-20,0,Good
5001838,-21,0,Good
5001838,-22,0,Good
5001838,-23,0,Good
5001838,-24,0,Good
5001838,-25,0,Good
5001838,-26,0,Good
5001838,-27,0,Good
5001838,-28,0,Good
5001838,-29,0,Good
5001838,-30,0,Good
5001838,-31,0,Good
5001838,-32,0,Good
5001838,-33,0,Good
5001838,-34,0,Good
5001838,-35,0,Good
5001838,-36,0,Good
5001838,-37,0,Good
5001838,-38,0,Good
5001839,0,C,Good
5001839,-1,C,Good
5001839,-2,C,Good
5001839,-3,C,Good
5001839,-4,C,Good
5001839,-5,C,Good
5001839,-6,C,Good
5001839,-7,0,Good
5001839,-8,0,Good
5001839,-9,0,Good
5001839,-10,0,Good
5001839,-11,0,Good
5001839,-12,0,Good
5001839,-13,0,Good
5001839,-14,0,Good
5001839,-15,0,Good
5001840,0,C,Good
5001840,-1,C,Good
5001840,-2,C,Good
5001840,-3,C,Good
5001840,-4,0,Good
5001840,-5,0,Good
5001840,-6,0,Good
5001840,-7,0,Good
5001840,-8,0,Good
5001840,-9,0,Good
5001840,-10,0,Good
5001840,-11,0,Good
5001840,-12,0,Good
5001840,-13,0,Good
5001840,-14,0,Good
5001840,-15,0,Good
5001840,-16,0,Good
5001840,-17,0,Good
5001840,-18,0,Good
5001840,-19,0,Good
5001841,0,C,Good
5001841,-1,C,Good
5001841,-2,C,Good
5001841,-3,C,Good
5001841,-4,C,Good
5001841,-5,C,Good
5001841,-6,C,Good
5001841,-7,C,Good
5001841,-8,C,Good
5001841,-9,C,Good
5001841,-10,C,Good
5001841,-11,C,Good
5001841,-12,C,Good
5001841,-13,C,Good
5001841,-14,C,Good
5001841,-15,C,Good
5001841,-16,0,Good
5001841,-17,0,Good
5001842,0,0,Good
5001842,-1,0,Good
5001842,-2,0,Good
5001842,-3,0,Good
5001842,-4,X,Good
5001842,-5,0,Good
5001842,-6,X,Good
5001842,-7,0,Good
5001842,-8,0,Good
5001842,-9,0,Good
5001842,-10,0,Good
5001842,-11,0,Good
5001842,-12,X,Good
5001842,-13,X,Good
5001842,-14,X,Good
5001842,-15,X,Good
5001842,-16,X,Good
5001842,-17,X,Good
5001842,-18,X,Good
5001842,-19,0,Good
5001842,-20,X,Good
5001842,-21,X,Good
5001843,0,C,Good
5001843,-1,C,Good
5001843,-2,C,Good
5001843,-3,C,Good
5001843,-4,C,Good
5001843,-5,C,Good
5001843,-6,C,Good
5001843,-7,C,Good
5001843,-8,C,Good
5001843,-9,C,Good
5001843,-10,C,Good
5001843,-11,C,Good
5001843,-12,C,Good
5001843,-13,C,Good
5001843,-14,C,Good
5001843,-15,C,Good
5001843,-16,C,Good
5001843,-17,C,Good
5001843,-18,C,Good
5001843,-19,0,Good
5001843,-20,X,Good
5001843,-21,0,Good
5001843,-22,0,Good
5001843,-23,0,Good
5001843,-24,0,Good
5001843,-25,0,Good
5001843,-26,X,Good
5001843,-27,X,Good
5001844,0,C,Good
5001844,-1,C,Good
5001844,-2,C,Good
5001844,-3,C,Good
5001844,-4,C,Good
5001844,-5,C,Good
5001844,-6,C,Good
5001844,-7,C,Good
5001844,-8,C,Good
5001844,-9,C,Good
5001844,-10,C,Good
5001844,-11,C,Good
5001844,-12,C,Good
5001844,-13,C,Good
5001844,-14,C,Good
5001844,-15,C,Good
5001844,-16,X,Good
5001844,-17,0,Good
5001844,-18,X,Good
5001844,-19,0,Good
5001844,-20,0,Good
5001844,-21,X,Good
5001844,-22,1,Good
5001844,-23,0,Good
5001844,-24,0,Good
5001844,-25,0,Good
5001844,-26,X,Good
5001844,-27,0,Good
5001844,-28,X,Good
5001844,-29,0,Good
5001844,-30,X,Good
5001844,-31,0,Good
5001844,-32,0,Good
5001844,-33,X,Good
5001844,-34,X,Good
5001844,-35,0,Good
5001844,-36,0,Good
5001844,-37,0,Good
5001844,-38,X,Good
5001844,-39,0,Good
5001844,-40,X,Good
5001844,-41,0,Good
5001844,-42,X,Good
5001844,-43,0,Good
5001844,-44,0,Good
5001844,-45,X,Good
5001844,-46,0,Good
5001844,-47,0,Good
5001846,0,X,Good
5001846,-1,0,Good
5001846,-2,X,Good
5001846,-3,0,Good
5001846,-4,0,Good
5001846,-5,0,Good
5001846,-6,X,Good
5001846,-7,0,Good
5001846,-8,0,Good
5001846,-9,X,Good
5001846,-10,0,Good
5001846,-11,X,Good
5001846,-12,0,Good
5001846,-13,0,Good
5001846,-14,X,Good
5001846,-15,0,Good
5001847,0,0,Good
5001847,-1,0,Good
5001847,-2,X,Good
5001847,-3,X,Good
5001847,-4,X,Good
5001847,-5,X,Good
5001847,-6,X,Good
5001847,-7,X,Good
5001847,-8,X,Good
5001847,-9,X,Good
5001847,-10,X,Good
5001847,-11,X,Good
5001847,-12,X,Good
5001847,-13,X,Good
5001847,-14,0,Good
5001847,-15,0,Good
5001847,-16,0,Good
5001847,-17,0,Good
5001847,-18,0,Good
5001847,-19,X,Good
5001847,-20,0,Good
5001847,-21,0,Good
5001847,-22,0,Good
5001847,-23,X,Good
5001847,-24,0,Good
5001847,-25,0,Good
5001847,-26,0,Good
5001847,-27,0,Good
5001847,-28,0,Good
5001847,-29,0,Good
5001847,-30,0,Good
5001847,-31,0,Good
5001847,-32,0,Good
5001847,-33,0,Good
5001847,-34,0,Good
5001847,-35,0,Good
5001847,-36,X,Good
5001847,-37,0,Good
5001847,-38,X,Good
5001848,0,0,Good
5001848,-1,0,Good
5001848,-2,0,Good
5001848,-3,0,Good
5001848,-4,0,Good
5001848,-5,0,Good
5001848,-6,0,Good
5001848,-7,0,Good
5001848,-8,0,Good
5001848,-9,0,Good
5001848,-10,0,Good
5001848,-11,1,Good
5001848,-12,0,Good
5001848,-13,X,Good
5001848,-14,0,Good
5001848,-15,0,Good
5001848,-16,0,Good
5001848,-17,0,Good
5001848,-18,0,Good
5001848,-19,X,Good
5001848,-20,0,Good
5001848,-21,0,Good
5001848,-22,X,Good
5001848,-23,X,Good
5001848,-24,0,Good
5001848,-25,0,Good
5001848,-26,0,Good
5001848,-27,0,Good
5001848,-28,0,Good
5001848,-29,0,Good
5001848,-30,0,Good
5001848,-31,0,Good
5001848,-32,0,Good
5001848,-33,0,Good
5001848,-34,0,Good
5001848,-35,0,Good
5001848,-36,X,Good
5001848,-37,X,Good
5001849,0,C,Good
5001849,-1,C,Good
5001849,-2,0,Good
5001849,-3,0,Good
5001849,-4,0,Good
5001849,-5,0,Good
5001849,-6,0,Good
5001849,-7,0,Good
5001849,-8,0,Good
5001850,0,C,Good
5001850,-1,0,Good
5001850,-2,0,Good
5001850,-3,0,Good
5001850,-4,0,Good
5001850,-5,0,Good
5001850,-6,0,Good
5001850,-7,0,Good
5001850,-8,0,Good
5001850,-9,0,Good
5001850,-10,0,Good
5001851,0,C,Good
5001851,-1,C,Good
5001851,-2,C,Good
5001851,-3,C,Good
5001851,-4,C,Good
5001851,-5,C,Good
5001851,-6,C,Good
5001851,-7,C,Good
5001851,-8,C,Good
5001851,-9,C,Good
5001851,-10,C,Good
5001851,-11,0,Good
5001852,0,C,Good
5001852,-1,C,Good
5001852,-2,C,Good
5001852,-3,C,Good
5001852,-4,C,Good
5001852,-5,C,Good
5001852,-6,C,Good
5001852,-7,C,Good
5001852,-8,C,Good
5001852,-9,C,Good
5001852,-10,C,Good
5001852,-11,C,Good
5001852,-12,C,Good
5001852,-13,0,Good
5001852,-14,0,Good
5001853,0,C,Good
5001853,-1,C,Good
5001853,-2,C,Good
5001853,-3,C,Good
5001853,-4,C,Good
5001853,-5,C,Good
5001853,-6,C,Good
5001853,-7,C,Good
5001853,-8,C,Good
5001853,-9,0,Good
5001853,-10,0,Good
5001853,-11,0,Good
5001853,-12,0,Good
5001853,-13,0,Good
5001853,-14,0,Good
5001853,-15,0,Good
5001853,-16,0,Good
5001854,0,C,Good
5001854,-1,C,Good
5001854,-2,C,Good
5001854,-3,C,Good
5001854,-4,C,Good
5001854,-5,C,Good
5001854,-6,C,Good
5001854,-7,C,Good
5001854,-8,C,Good
5001854,-9,C,Good
5001854,-10,C,Good
5001854,-11,C,Good
5001854,-12,C,Good
5001854,-13,C,Good
5001854,-14,C,Good
5001854,-15,C,Good
5001854,-16,0,Good
5001854,-17,0,Good
5001854,-18,0,Good
5001855,0,C,Good
5001855,-1,C,Good
5001855,-2,C,Good
5001855,-3,C,Good
5001855,-4,C,Good
5001855,-5,C,Good
5001855,-6,C,Good
5001855,-7,C,Good
5001855,-8,C,Good
5001855,-9,C,Good
5001855,-10,C,Good
5001855,-11,C,Good
5001855,-12,C,Good
5001855,-13,C,Good
5001855,-14,C,Good
5001855,-15,C,Good
5001855,-16,C,Good
5001855,-17,C,Good
5001855,-18,C,Good
5001855,-19,C,Good
5001855,-20,0,Good
5001855,-21,0,Good
5001855,-22,0,Good
5001856,0,C,Good
5001856,-1,C,Good
5001856,-2,C,Good
5001856,-3,C,Good
5001856,-4,C,Good
5001856,-5,C,Good
5001856,-6,C,Good
5001856,-7,C,Good
5001856,-8,C,Good
5001856,-9,C,Good
5001856,-10,C,Good
5001856,-11,C,Good
5001856,-12,C,Good
5001856,-13,C,Good
5001856,-14,C,Good
5001856,-15,C,Good
5001856,-16,C,Good
5001856,-17,C,Good
5001856,-18,C,Good
5001856,-19,C,Good
5001856,-20,C,Good
5001856,-21,C,Good
5001856,-22,C,Good
5001856,-23,C,Good
5001856,-24,C,Good
5001856,-25,C,Good
5001856,-26,C,Good
5001856,-27,1,Good
5001856,-28,0,Good
5001856,-29,0,Good
5001857,0,0,Good
5001857,-1,0,Good
5001857,-2,0,Good
5001857,-3,0,Good
5001857,-4,0,Good
5001857,-5,0,Good
5001857,-6,0,Good
5001857,-7,0,Good
5001857,-8,0,Good
5001857,-9,0,Good
5001857,-10,0,Good
5001857,-11,0,Good
5001857,-12,0,Good
5001857,-13,0,Good
5001857,-14,0,Good
5001857,-15,0,Good
5001857,-16,0,Good
5001857,-17,0,Good
5001857,-18,0,Good
5001857,-19,0,Good
5001857,-20,0,Good
5001857,-21,0,Good
5001857,-22,0,Good
5001857,-23,0,Good
5001857,-24,0,Good
5001857,-25,0,Good
5001857,-26,0,Good
5001857,-27,0,Good
5001857,-28,0,Good
5001857,-29,0,Good
5001857,-30,0,Good
5001857,-31,0,Good
5001857,-32,0,Good
5001857,-33,X,Good
5001857,-34,X,Good
5001857,-35,X,Good
5001857,-36,X,Good
5001857,-37,X,Good
5001858,0,C,Good
5001858,-1,C,Good
5001858,-2,C,Good
5001858,-3,C,Good
5001858,-4,C,Good
5001858,-5,C,Good
5001858,-6,C,Good
5001858,-7,C,Good
5001858,-8,C,Good
5001858,-9,C,Good
5001858,-10,C,Good
5001858,-11,C,Good
5001858,-12,C,Good
5001858,-13,C,Good
5001858,-14,C,Good
5001858,-15,C,Good
5001858,-16,C,Good
5001858,-17,C,Good
5001858,-18,C,Good
5001858,-19,C,Good
5001858,-20,0,Good
5001858,-21,0,Good
5001858,-22,0,Good
5001858,-23,0,Good
5001858,-24,0,Good
5001858,-25,0,Good
5001858,-26,0,Good
5001858,-27,0,Good
5001858,-28,0,Good
5001858,-29,0,Good
5001858,-30,0,Good
5001858,-31,0,Good
5001859,-1,C,Good
5001859,-2,C,Good
5001859,-3,C,Good
5001859,-4,C,Good
5001859,-5,C,Good
5001859,-6,C,Good
5001859,-7,C,Good
5001859,-8,C,Good
5001859,-9,C,Good
5001859,-10,C,Good
5001859,-11,C,Good
5001859,-12,C,Good
5001859,-13,C,Good
5001859,-14,C,Good
5001859,-15,C,Good
5001859,-16,C,Good
5001859,-17,C,Good
5001859,-18,C,Good
5001859,-19,C,Good
5001859,-20,C,Good
5001859,-21,C,Good
5001859,-22,C,Good
5001859,-23,C,Good
5001859,-24,C,Good
5001859,-25,C,Good
5001859,-26,C,Good
5001859,-27,C,Good
5001859,-28,C,Good
5001859,-29,C,Good
5001859,-30,C,Good
5001859,-31,0,Good
5001859,-32,0,Good
5001859,-33,0,Good
5001859,-34,0,Good
5001860,0,X,Good
5001860,-1,X,Good
5001861,0,X,Good
5001861,-1,X,Good
5001861,-2,X,Good
5001861,-3,X,Good
5001861,-4,X,Good
5001861,-5,X,Good
5001861,-6,X,Good
5001861,-7,X,Good
5001861,-8,X,Good
5001861,-9,X,Good
5001861,-10,X,Good
5001861,-11,X,Good
5001861,-12,X,Good
5001861,-13,X,Good
5001861,-14,X,Good
5001861,-15,X,Good
5001861,-16,X,Good
5001861,-17,X,Good
5001861,-18,X,Good
5001861,-19,X,Good
5001861,-20,X,Good
5001861,-21,X,Good
5001861,-22,X,Good
5001861,-23,X,Good
5001861,-24,X,Good
5001861,-25,X,Good
5001861,-26,X,Good
5001861,-27,X,Good
5001861,-28,X,Good
5001861,-29,X,Good
5001861,-30,X,Good
5001861,-31,X,Good
5001861,-32,X,Good
5001862,0,X,Good
5001862,-1,X,Good
5001862,-2,X,Good
5001862,-3,X,Good
5001862,-4,X,Good
5001862,-5,X,Good
5001862,-6,X,Good
5001862,-7,X,Good
5001862,-8,X,Good
5001862,-9,X,Good
5001862,-10,X,Good
5001862,-11,X,Good
5001862,-12,X,Good
5001862,-13,X,Good
5001862,-14,X,Good
5001862,-15,X,Good
5001862,-16,X,Good
5001862,-17,X,Good
5001862,-18,X,Good
5001862,-19,X,Good
5001862,-20,X,Good
5001862,-21,X,Good
5001862,-22,X,Good
5001862,-23,X,Good
5001862,-24,X,Good
5001862,-25,X,Good
5001862,-26,X,Good
5001862,-27,X,Good
5001862,-28,X,Good
5001862,-29,X,Good
5001862,-30,X,Good
5001862,-31,X,Good
5001862,-32,X,Good
5001862,-33,X,Good
5001862,-34,X,Good
5001862,-35,X,Good
5001862,-36,X,Good
5001862,-37,X,Good
5001863,0,X,Good
5001863,-1,X,Good
5001863,-2,X,Good
5001863,-3,X,Good
5001863,-4,X,Good
5001863,-5,X,Good
5001863,-6,X,Good
5001863,-7,X,Good
5001863,-8,X,Good
5001863,-9,X,Good
5001863,-10,X,Good
5001863,-11,X,Good
5001863,-12,X,Good
5001863,-13,X,Good
5001863,-14,X,Good
5001863,-15,X,Good
5001863,-16,X,Good
5001863,-17,X,Good
5001863,-18,X,Good
5001863,-19,X,Good
5001863,-20,X,Good
5001863,-21,X,Good
5001863,-22,X,Good
5001863,-23,X,Good
5001863,-24,X,Good
5001863,-25,X,Good
5001863,-26,X,Good
5001863,-27,X,Good
5001863,-28,X,Good
5001863,-29,X,Good
5001863,-30,X,Good
5001863,-31,X,Good
5001863,-32,X,Good
5001863,-33,X,Good
5001863,-34,X,Good
5001863,-35,X,Good
5001863,-36,X,Good
5001863,-37,X,Good
5001864,0,X,Good
5001864,-1,X,Good
5001864,-2,X,Good
5001864,-3,X,Good
5001864,-4,X,Good
5001864,-5,X,Good
5001864,-6,X,Good
5001864,-7,X,Good
5001864,-8,X,Good
5001864,-9,X,Good
5001864,-10,X,Good
5001864,-11,X,Good
5001864,-12,X,Good
5001864,-13,X,Good
5001864,-14,X,Good
5001864,-15,X,Good
5001864,-16,X,Good
5001864,-17,X,Good
5001864,-18,X,Good
5001864,-19,X,Good
5001864,-20,X,Good
5001864,-21,X,Good
5001864,-22,X,Good
5001864,-23,X,Good
5001864,-24,X,Good
5001864,-25,X,Good
5001864,-26,X,Good
5001864,-27,X,Good
5001864,-28,X,Good
5001864,-29,X,Good
5001864,-30,X,Good
5001864,-31,X,Good
5001864,-32,X,Good
5001864,-33,X,Good
5001864,-34,X,Good
5001864,-35,X,Good
5001864,-36,X,Good
5001864,-37,X,Good
5001867,0,C,Good
5001867,-1,C,Good
5001867,-2,C,Good
5001867,-3,C,Good
5001867,-4,C,Good
5001867,-5,C,Good
5001867,-6,C,Good
5001867,-7,C,Good
5001867,-8,C,Good
5001867,-9,0,Good
5001870,0,X,Good
5001870,-1,X,Good
5001870,-2,X,Good
5001870,-3,X,Good
5001870,-4,X,Good
5001870,-5,X,Good
5001870,-6,X,Good
5001870,-7,X,Good
5001870,-8,X,Good
5001870,-9,X,Good
5001870,-10,X,Good
5001870,-11,X,Good
5001870,-12,X,Good
5001870,-13,X,Good
5001870,-14,X,Good
5001870,-15,X,Good
5001870,-16,X,Good
5001870,-17,X,Good
5001870,-18,X,Good
5001870,-19,X,Good
5001870,-20,X,Good
5001870,-21,X,Good
5001870,-22,X,Good
5001870,-23,X,Good
5001870,-24,X,Good
5001870,-25,X,Good
5001870,-26,X,Good
5001870,-27,X,Good
5001870,-28,X,Good
5001870,-29,X,Good
5001870,-30,X,Good
5001870,-31,X,Good
5001870,-32,X,Good
5001870,-33,X,Good
5001870,-34,X,Good
5001871,0,X,Good
5001871,-1,X,Good
5001871,-2,X,Good
5001871,-3,X,Good
5001871,-4,X,Good
5001871,-5,X,Good
5001871,-6,X,Good
5001871,-7,X,Good
5001871,-8,X,Good
5001871,-9,X,Good
5001871,-10,X,Good
5001871,-11,X,Good
5001871,-12,X,Good
5001871,-13,X,Good
5001872,0,0,Good
5001873,0,X,Good
5001873,-1,0,Good
5001873,-2,0,Good
5001873,-3,0,Good
5001873,-4,0,Good
5001873,-5,0,Good
5001873,-6,0,Good
5001873,-7,0,Good
5001873,-8,0,Good
5001873,-9,0,Good
5001873,-10,0,Good
5001873,-11,X,Good
5001873,-12,0,Good
5001873,-13,0,Good
5001873,-14,0,Good
5001873,-15,0,Good
5001873,-16,0,Good
5001873,-17,0,Good
5001873,-18,0,Good
5001873,-19,0,Good
5001873,-20,0,Good
5001873,-21,0,Good
5001873,-22,0,Good
5001873,-23,0,Good
5001873,-24,0,Good
5001873,-25,X,Good
5001873,-26,X,Good
5001873,-27,0,Good
5001873,-28,0,Good
5001873,-29,0,Good
5001873,-30,0,Good
5001873,-31,0,Good
5001873,-32,0,Good
5001873,-33,0,Good
5001874,0,X,Good
5001874,-1,0,Good
5001874,-2,0,Good
5001874,-3,0,Good
5001874,-4,0,Good
5001874,-5,0,Good
5001874,-6,0,Good
5001874,-7,0,Good
5001874,-8,0,Good
5001874,-9,0,Good
5001874,-10,0,Good
5001874,-11,X,Good
5001874,-12,0,Good
5001874,-13,0,Good
5001874,-14,0,Good
5001874,-15,0,Good
5001874,-16,0,Good
5001874,-17,0,Good
5001874,-18,0,Good
5001874,-19,0,Good
5001874,-20,0,Good
5001874,-21,0,Good
5001874,-22,0,Good
5001874,-23,0,Good
5001874,-24,0,Good
5001874,-25,X,Good
5001874,-26,X,Good
5001874,-27,0,Good
5001874,-28,0,Good
5001874,-29,0,Good
5001875,0,X,Good
5001875,-1,X,Good
5001875,-2,X,Good
5001875,-3,X,Good
5001875,-4,X,Good
5001875,-5,X,Good
5001875,-6,X,Good
5001875,-7,X,Good
5001875,-8,X,Good
5001875,-9,X,Good
5001875,-10,X,Good
5001875,-11,X,Good
5001875,-12,X,Good
5001875,-13,X,Good
5001875,-14,X,Good
5001875,-15,X,Good
5001876,0,0,Good
5001876,-1,0,Good
5001876,-2,0,Good
5001876,-3,0,Good
5001876,-4,0,Good
5001876,-5,0,Good
5001876,-6,0,Good
5001876,-7,0,Good
5001876,-8,0,Good
5001876,-9,0,Good
5001876,-10,0,Good
5001876,-11,0,Good
5001876,-12,0,Good
5001876,-13,0,Good
5001876,-14,0,Good
5001876,-15,0,Good
5001876,-16,0,Good
5001876,-17,0,Good
5001876,-18,0,Good
5001876,-19,0,Good
5001877,0,0,Good
5001877,-1,0,Good
5001877,-2,0,Good
5001877,-3,0,Good
5001877,-4,0,Good
5001877,-5,0,Good
5001877,-6,0,Good
5001877,-7,0,Good
5001877,-8,0,Good
5001877,-9,0,Good
5001877,-10,0,Good
5001877,-11,0,Good
5001877,-12,0,Good
5001877,-13,0,Good
5001877,-14,0,Good
5001877,-15,0,Good
5001879,0,X,Good
5001879,-1,X,Good
5001879,-2,X,Good
5001879,-3,X,Good
5001879,-4,X,Good
5001879,-5,X,Good
5001879,-6,X,Good
5001882,0,C,Good
5001882,-1,C,Good
5001882,-2,C,Good
5001882,-3,C,Good
5001882,-4,0,Good
5001883,0,C,Good
5001883,-1,C,Good
5001883,-2,C,Good
5001883,-3,C,Good
5001883,-4,C,Good
5001883,-5,C,Good
5001883,-6,C,Good
5001883,-7,C,Good
5001883,-8,C,Good
5001883,-9,C,Good
5001883,-10,C,Good
5001883,-11,C,Good
5001883,-12,C,Good
5001883,-13,C,Good
5001883,-14,C,Good
5001883,-15,C,Good
5001883,-16,C,Good
5001883,-17,C,Good
5001883,-18,C,Good
5001883,-19,C,Good
5001883,-20,C,Good
5001883,-21,C,Good
5001883,-22,C,Good
5001883,-23,C,Good
5001883,-24,C,Good
5001883,-25,C,Good
5001883,-26,C,Good
5001883,-27,C,Good
5001883,-28,C,Good
5001883,-29,C,Good
5001883,-30,C,Good
5001883,-31,C,Good
5001883,-32,C,Good
5001883,-33,C,Good
5001883,-34,C,Good
5001883,-35,C,Good
5001883,-36,C,Good
5001883,-37,C,Good
5001883,-38,C,Good
5001883,-39,C,Good
5001883,-40,C,Good
5001883,-41,C,Good
5001883,-42,0,Good
5001883,-43,0,Good
5001883,-44,0,Good
5001883,-45,0,Good
5001883,-46,0,Good
5001883,-47,0,Good
5001883,-48,0,Good
5001883,-49,0,Good
5001883,-50,0,Good
5001883,-51,0,Good
5001886,0,0,Good
5001886,-1,0,Good
5001886,-2,0,Good
5001886,-3,0,Good
5001886,-4,0,Good
5001886,-5,0,Good
5001886,-6,0,Good
